HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
630590,"Sacks and bags, used for packing goods, of othe",6581,"Sacks and bags,of textile materials"
630611,"Tarpaulins, awnings and sunblinds, of cotton",65821,Tarpaulins etc.of cotton
630612,"Tarpaulins, awnings and sunblinds, of synthetic",65821,Tarpaulins etc.of cotton
630619,"Tarpaulins, awnings and sunblinds, of other tex",65821,Tarpaulins etc.of cotton
630621,Tents of cotton,65829,Tarpaulins etc.other than of cotton
630622,Tents of synthetic fibres,65829,Tarpaulins etc.other than of cotton
630629,"Tents of other textiles, nes",65829,Tarpaulins etc.other than of cotton
630631,Sails of synthetic fibres,65829,Tarpaulins etc.other than of cotton
630639,Sails of other textiles (excl. synthetic fibres,65829,Tarpaulins etc.other than of cotton
630641,"Pneumatic mattresses, of cotton",65829,Tarpaulins etc.other than of cotton
630649,"Pneumatic mattresses, of other textiles (excl.",65829,Tarpaulins etc.other than of cotton
630691,"Camping goods, of cotton (excl. tents)",65829,Tarpaulins etc.other than of cotton
630699,Camping goods of other textiles (excl. cotton a,65829,Tarpaulins etc.other than of cotton
630710,"Floor-cloths, dish-cloths, dusters and similar",65898,"Made-up text.articles,knitted/crochet.not elastic"
630720,Life-jackets and life-belts,65899,"Made-up text.articles,not knitted or crocheted nes"
630790,"Made up articles (incl. dress patterns), nes",65899,"Made-up text.articles,not knitted or crocheted nes"
630800,"Sets of woven fabric and yarn, for making up in",65389,"Fabrics,mixed with fibres oth.than cotton,wool etc"
630900,Worn clothing and other worn articles,26901,"Clothing,cloth.accessories,travel.rugs & blankets"
631010,"Used or new rags, worn out scrap twine, cordage",26902,"Used or new rags,scrap twine,cordage,rope & cables"
631090,"Used or new rags, worn out scrap twine, cordage",26902,"Used or new rags,scrap twine,cordage,rope & cables"
640110,Waterproof footwear incorporating a protective,85101,"Footwear with outer soles & uppers,rubber/plastic"
640191,Waterproof footwear covering the knee...,85101,"Footwear with outer soles & uppers,rubber/plastic"
640192,Waterproof footwear covering the ankle but not,85101,"Footwear with outer soles & uppers,rubber/plastic"
640199,Waterproof footwear (not covering the ankle),85101,"Footwear with outer soles & uppers,rubber/plastic"
640211,Ski-boots and cross-country ski footwear of rub,85101,"Footwear with outer soles & uppers,rubber/plastic"
640219,"Sport footwear, nes, of rubber or plastics",85101,"Footwear with outer soles & uppers,rubber/plastic"
640220,"Footwear with thongs plugged into soles, of rub",85101,"Footwear with outer soles & uppers,rubber/plastic"
640230,"Footwear, with metal toe-cap, of rubber or plas",85101,"Footwear with outer soles & uppers,rubber/plastic"
640291,"Footwear, nes, covering the ankle of rubber or",85101,"Footwear with outer soles & uppers,rubber/plastic"
640299,"Footwear, nes, not covering the ankle, of rubbe",85101,"Footwear with outer soles & uppers,rubber/plastic"
640311,"Ski-boots, etc, with rubber, plastics, leather.",85102,Footwear with outer soles of leather
640319,"Sports footwear, with rubber, plastics, leather",85102,Footwear with outer soles of leather
640320,"Sandles, with leather soles and straps (over in",85102,Footwear with outer soles of leather
640330,"Footwear with a wood base, no inner soles or ca",85102,Footwear with outer soles of leather
640340,"Footwear, with a metal toe-cap, leather uppers",85102,Footwear with outer soles of leather
640351,"Footwear with leather soles and uppers, coverin",85102,Footwear with outer soles of leather
640359,"Footwear with leather soles and uppers, not cov",85102,Footwear with outer soles of leather
640391,Footwear with rubber... soles and leather upper,85102,Footwear with outer soles of leather
640399,"Footwear with rubber... soles, leather uppers,",85102,Footwear with outer soles of leather
640411,"Sports footwear,with rubber or plastic soles an",85102,Footwear with outer soles of leather
640419,"Other footwear,with rubber or plastic soles and",85102,Footwear with outer soles of leather
640420,Footwear with leather or composition leather so,85102,Footwear with outer soles of leather
640510,"Footwear, nes, with leather or composition leat",85103,Footwear with outer soles of wood or cork
640520,"Footwear, nes, with textile uppers",85104,Footwear with outer soles of other materials
640590,"Footwear, nes",85102,Footwear with outer soles of leather
640610,Uppers and parts thereof (excl. stiffeners),6123,Parts of footwear
640620,Outer soles and heels of rubber or plastics,6123,Parts of footwear
640691,"Wooden parts of footwear (excl. uppers, outer s",6123,Parts of footwear
640699,"Non-wood parts of footwear (excl. uppers, outer",6123,Parts of footwear
650100,"Hat-forms, hat bodies and hoods of felt; platea",65761,"Hat-forms,hat bodies and hoods of felt"
650200,"Hat-shapes, plaited or made by assembling strip",65762,"Hat-shapes,plaited/made from plaited/other strips"
650300,"Felt hats and other felt headgear, made from th",84841,Felt hats and other felt headgear
650400,"Hats and other headgear, plaited or assembled b",84842,"Hats & other headgear,plaited or made from strips"
650510,Hair-nets of any material,84843,"Hats & other headgear,knitted or crocheted"
650590,"Hats and other headgear, knitted or crocheted,",84843,"Hats & other headgear,knitted or crocheted"
650610,Safety headgear,84849,"Other headgear,lined or trimmed"
650691,"Hats and other headgear, of rubber or plastics",84849,"Other headgear,lined or trimmed"
650692,"Hats and other headgear, of furskin",84849,"Other headgear,lined or trimmed"
650699,"Hats and other headgear, nes",84849,"Other headgear,lined or trimmed"
650700,"Head-bands, linings, covers, hat foundations, e",84848,"Head-bands,linings,covers,hat frames etc."
660110,Garden or similar umbrellas,89941,"Umbrellas and sunshades,walking-sticks,etc"
660191,"Umbrellas and sun umbrellas, having a telescopi",89941,"Umbrellas and sunshades,walking-sticks,etc"
660199,"Umbrellas and sun umbrellas, nes",89941,"Umbrellas and sunshades,walking-sticks,etc"
660200,"Walking-sticks, seat-sticks, whips, riding-crop",89942,"Walking-sticks,canes,whips etc."
660310,Handles and knobs of articles of 66.01 or 66.02,89949,"Parts,fittings,trimmings of art.of 899.41/899.42"
660320,"Umbrella frames, including frames mounted on sh",89949,"Parts,fittings,trimmings of art.of 899.41/899.42"
660390,"Parts, trimmings and accessories of articles of",89949,"Parts,fittings,trimmings of art.of 899.41/899.42"
670100,"Prepared skins of birds with feathers or down,",89992,Skins and other parts of birds
670210,"Artificial flowers, foliage and fruit and artic",89993,"Artificial flowers,foliage or fruit"
670290,"Artificial flowers, foliage, etc and articles t",89993,"Artificial flowers,foliage or fruit"
670300,"Human hair, dressed, etc; animal hair and synth",89994,"Human hair,dressed,thinned,wool/an.hair for wigs"
670411,Complete wigs of synthetic textile materials,89995,"Wigs,false beards,eyebrows and the like"
670419,"False beards, eyebrows and eyelashes, etc, of s",89995,"Wigs,false beards,eyebrows and the like"
670420,"Wigs, false beards, eyebrows, etc and articles,",89995,"Wigs,false beards,eyebrows and the like"
670490,"Wigs, false beards, eyebrows, etc, nes",89995,"Wigs,false beards,eyebrows and the like"
680100,"Setts, curbstones and flagstones of natural sto",66131,"Road & paving setts,curbs & flagst.of natur.stone"
680210,Tiles etc rect or not >7 cm etc; arti coloured,66132,"Building & monument.stone,worked,nes mosaic cubes"
680221,"Monumental/building stone,cut/sawn flat/even,ma",66132,"Building & monument.stone,worked,nes mosaic cubes"
680222,"Monumental/building stone, cut/sawn flat or eve",66132,"Building & monument.stone,worked,nes mosaic cubes"
680223,"Monumental/building stone, cut/sawn flat or eve",66132,"Building & monument.stone,worked,nes mosaic cubes"
680229,"Monumental/building stone, cut/sawn flat or eve",66132,"Building & monument.stone,worked,nes mosaic cubes"
680291,"Worked monumental/building stone nes, marble, t",66132,"Building & monument.stone,worked,nes mosaic cubes"
680292,"Worked monumental/building stone nes, calcareou",66132,"Building & monument.stone,worked,nes mosaic cubes"
680293,"Worked monumental/building stone nes, granite",66132,"Building & monument.stone,worked,nes mosaic cubes"
680299,Worked monumental/building stone nes,66132,"Building & monument.stone,worked,nes mosaic cubes"
680300,Worked slate and articles of slate or of agglom,66133,"Slate,worked,and articles of slate"
680410,"Millstones and grindstones for milling, grindin",6631,"Hand polishing stones,whetstones,oilstones,hones"
680421,"Millstones,grindstones etc of agglomerated synt",6631,"Hand polishing stones,whetstones,oilstones,hones"
680422,"Millstones, grindstones etc of oth agglomerated",6631,"Hand polishing stones,whetstones,oilstones,hones"
680423,"Millstones, grindstones etc of natural stone",6631,"Hand polishing stones,whetstones,oilstones,hones"
680430,Hand sharpening or polishing stones,6631,"Hand polishing stones,whetstones,oilstones,hones"
680510,Natural or artificial abrasive powder or grain,6632,Natural or artificial abrasive powder or grain
680520,Natural or artificial abrasive powder or grain,6632,Natural or artificial abrasive powder or grain
680530,Natural or artificial abrasive powder or grain,6632,Natural or artificial abrasive powder or grain
680610,"Slag wool, rock wool & similar mineral wools in",6635,"Slag wool,rock wool and similar mineral wools"
680620,"Exfoliated vermiculite,expanded clays,foamed sl",6635,"Slag wool,rock wool and similar mineral wools"
680690,"Art. of heat/sound insulating,etc,nes,mineral m",6635,"Slag wool,rock wool and similar mineral wools"
680710,"Asphalt or similar material articles, in rolls",66181,Articles of asphalt or of similar material
680790,Asphalt or similar material articles nes,66181,Articles of asphalt or of similar material
680800,"Panels,boards etc of veg fbr,straw etc agglomer",66182,"Panels,boards,tiles,etc.of veget.fibre,of wood fib"
680911,Plaster boards etc not ornamental faced or rein,66331,Articles of plastering material
680919,Plaster boards etc not ornamental faced or rein,66331,Articles of plastering material
680990,Articles of plaster or compositions based on pl,66331,Articles of plastering material
681011,"Building blocks and bricks of cement, concrete",66332,"Articles of cement,of concrete/of artificial stone"
681019,"Tiles,flagstones and similar art. of cement/con",66332,"Articles of cement,of concrete/of artificial stone"
681020,Pipes of cement or concrete,66332,"Articles of cement,of concrete/of artificial stone"
681091,Prefabri structural components of buildings etc,66332,"Articles of cement,of concrete/of artificial stone"
681099,"Articles of cement, of concrete or of artificia",66332,"Articles of cement,of concrete/of artificial stone"
681110,"Corrugated sheets of asbestos-cement,of cellulo",66183,"Artic.of asbestos-cement,of cellulose fibre-cement"
681120,"Sheets nes,panels/tiles etc of asbestos-cement,",66183,"Artic.of asbestos-cement,of cellulose fibre-cement"
681130,"Tubes,pipes&tube or pipe fittings of asbestos-c",66183,"Artic.of asbestos-cement,of cellulose fibre-cement"
681190,"Articles nes, of asbestos-cement of cellulose f",66183,"Artic.of asbestos-cement,of cellulose fibre-cement"
681210,Asbestos fibres etc,66381,Fabricated asbestos and articles thereof
681220,Asbestos yarn and thread,66381,Fabricated asbestos and articles thereof
681230,"Asbestos cords and string, whether or not plait",66381,Fabricated asbestos and articles thereof
681240,Asbestos woven or knitted fabric,66381,Fabricated asbestos and articles thereof
681250,"Asbestos clothing, clothing accessories, footwe",66381,Fabricated asbestos and articles thereof
681260,"Asbestos paper, millboard and felt",66381,Fabricated asbestos and articles thereof
681270,"Compressed asbestos fibre jointing, in sheets o",66381,Fabricated asbestos and articles thereof
681290,Asbestos fabricated products nes,66381,Fabricated asbestos and articles thereof
681310,Asbestos brake linings and pads,66382,"Friction material for brakes,for clutches etc."
681390,Asbestos friction material and articles nes,66382,"Friction material for brakes,for clutches etc."
681410,"Mica plates,sheets and strips,agglomerated/reco",66333,"Mica,worked,and articles of mica"
681490,Worked mica and articles of mica nes,66333,"Mica,worked,and articles of mica"
681510,Non-electrical articles of graphite or other ca,66339,"Articles of stone/of other mineral substances,nes"
681520,Articles of peat,66339,"Articles of stone/of other mineral substances,nes"
681591,"Articles containing magnesite, dolomite or chro",66339,"Articles of stone/of other mineral substances,nes"
681599,Articles of stone or of other mineral substance,66339,"Articles of stone/of other mineral substances,nes"
690100,"Bricks, blocks etc&ceramic gds of siliceous fos",66231,"Heat-insulating bricks,blocks,tiles & oth.heat-ins"
690210,"Refractory bricks etc >50% Mg, Ca or Cr express",66232,"Refract.bricks,blocks,tiles & simil.refract.constr"
690220,"Refractory bricks etc >50% alumina Al2O3, silic",66232,"Refract.bricks,blocks,tiles & simil.refract.constr"
690290,Refractory bricks etc nes,66232,"Refract.bricks,blocks,tiles & simil.refract.constr"
690310,"Refractory ceramic gds nes, >50% of graphite or",6637,"Refractory goods(eg.,retorts,crucibles etc ) n.e.s"
690320,"Refractory ceramic gds nes,>50% of Al2O3 or mx/",6637,"Refractory goods(eg.,retorts,crucibles etc ) n.e.s"
690390,Refractory ceramic goods nes,6637,"Refractory goods(eg.,retorts,crucibles etc ) n.e.s"
690410,Building bricks,66241,Building bricks
690490,"Ceramic flooring blocks, support or filler tile",66241,Building bricks
690510,"Roofing tiles, ceramic",66242,"Roofing tiles,chimney-pots & oth.ceramic construct"
690590,"Chimney-pots, cowls, chimney liners etc&oth cer",66242,"Roofing tiles,chimney-pots & oth.ceramic construct"
690600,"Ceramic pipes, conduits, guttering and pipe fit",66243,"Ceramic piping,conduits and guttering"
690710,"Tiles, cubes and sim <7 cm rect or not etc, ung",66244,"Unglazed ceramic setts,flags and paving"
690790,"Tiles, cubes and sim nes, unglazed ceramics",66244,"Unglazed ceramic setts,flags and paving"
690810,"Tiles, cubes and sim <7 cm rect or not etc, gla",66245,"Glazed ceramic setts,flags and paving"
690890,"Tiles, cubes and sim nes, glazed ceramics",66245,"Glazed ceramic setts,flags and paving"
690911,"Ceramic wares laboratory,chemical/oth technical",66391,"Laboratory,chemical or industrial wares,ceramic"
690919,"Ceramic wares laboratory, chemical/other techni",66391,"Laboratory,chemical or industrial wares,ceramic"
690990,"Ceramic troughs, tubes etc used in agriculture,",66391,"Laboratory,chemical or industrial wares,ceramic"
691010,"Ceramic sinks,wash basins etc&similar sanitary",8122,"Sinks,wash basins,bidets,water closet pans,etc"
691090,"Ceramic sinks, wash basins etc & similar sanita",8122,"Sinks,wash basins,bidets,water closet pans,etc"
691110,Tableware and kitchenware of porcelain or china,6664,Tableware & other articles of porcelain or china
691190,Household articles nes & toilet articles of por,6664,Tableware & other articles of porcelain or china
691200,"Ceramic tableware, kitchenware, other household",6665,Tableware & other articles of oth.kinds of pottery
691310,Statuettes and other ornamental articles of por,6666,"Statuettes & oth.ornaments,& articles of adornment"
691390,Statuettes and other ornamental articles of cer,6666,"Statuettes & oth.ornaments,& articles of adornment"
691410,Articles of porcelain or china nes,66392,"Other articles of ceramic materials,n.e.s."
691490,Articles of ceramics nes,66392,"Other articles of ceramic materials,n.e.s."
700100,Cullet and other waste and scrap of glass; glas,66414,Glass in the mass;waste glass
700210,"Balls, glass exc microspheres of No 70.18",66415,"Glass in balls,rods and tubes,unworked"
700220,"Rods, glass",66415,"Glass in balls,rods and tubes,unworked"
700231,Tubes of fused quartz or other fused silica,66415,"Glass in balls,rods and tubes,unworked"
700232,Tubes of glass linear coef of exp =<5 X 10-6 pe,66415,"Glass in balls,rods and tubes,unworked"
700239,Tubes of glass nes,66415,"Glass in balls,rods and tubes,unworked"
700311,Cast gls sheets non-wired coloured etc having a,6645,"Cast or rolled glass,unworked,whether figured/not"
700319,Cast glass sheets non-wired nes,6645,"Cast or rolled glass,unworked,whether figured/not"
700320,Cast glass sheets wired,6645,"Cast or rolled glass,unworked,whether figured/not"
700330,Cast glass profiles,6645,"Cast or rolled glass,unworked,whether figured/not"
700410,"Drawn glass sheets, coloured etc having an abso",6643,"Drawn or blown glass,unworked,in rectangles"
700490,Drawn glass in sheets nes,6643,"Drawn or blown glass,unworked,in rectangles"
700510,"Float gls etc in sheets,non-wired having an abs",6644,"Cast,rolled,drawn or blown glass,in rectangles"
700521,"Float glass etc in sheets, non-wired coloured t",6644,"Cast,rolled,drawn or blown glass,in rectangles"
700529,"Float glass etc in sheets, non-wired nes",6644,"Cast,rolled,drawn or blown glass,in rectangles"
700530,"Float glass etc in sheets, wired",6644,"Cast,rolled,drawn or blown glass,in rectangles"
700600,"Glass of 70.03, 70.04, 70.05 bent, edge-worked",66491,"Cast,rolled,drawn/blown glass cut to shape or bent"
700711,"Safety gls toughened (tempered) for vehicles,ai",6647,Safety glass consisting of toughened/laminat.glass
700719,Safety glass toughened (tempered) nes,6647,Safety glass consisting of toughened/laminat.glass
700721,"Safety glass laminated for vehicles, aircraft,",6647,Safety glass consisting of toughened/laminat.glass
700729,Safety glass laminated nes,6647,Safety glass consisting of toughened/laminat.glass
700800,Multiple-walled insulating units of glass,66491,"Cast,rolled,drawn/blown glass cut to shape or bent"
700910,Rear-view mirrors for vehicles,6648,"Glass mirrors(incl.rear-view mir.),unframed,framed"
700991,"Glass mirrors, unframed",6648,"Glass mirrors(incl.rear-view mir.),unframed,framed"
700992,"Glass mirrors, framed",6648,"Glass mirrors(incl.rear-view mir.),unframed,framed"
701010,Ampoules of glass conveyance or packing,66581,"Laboratory,hygienic and pharmaceutical glasware"
701090,Carboys/bottles/flasks etc for conveyance of gd,66511,"Carboys,bottles,jars,pots,tubular containers"
701110,Glass envelopes (including bulbs/tubes) for ele,66492,"Glass envelopes for electric lamps,electronic valv"
701120,Glass envelopes (including bulbs/tubes) for cat,66492,"Glass envelopes for electric lamps,electronic valv"
701190,Glass envelopes (including bulbs/tubes) nes,66492,"Glass envelopes for electric lamps,electronic valv"
701200,Glass inners for vacuum flasks or for other vac,66512,Glass inners for vacuum flasks/oth.vacuum vessels
701310,"Glassware of a kind used for table kitchen, etc",6652,"Glassware used for table,kitchen,indoor decoration"
701321,"Drinking glasses other than glass-ceramics, of",6652,"Glassware used for table,kitchen,indoor decoration"
701329,Drinking glasses other than glass-ceramics nes,6652,"Glassware used for table,kitchen,indoor decoration"
701331,Table/kitchenware (exc drinking gls) o/t gls-ce,6652,"Glassware used for table,kitchen,indoor decoration"
701332,Table/kitchenware (exc drinking gls) o/t gls ce,6652,"Glassware used for table,kitchen,indoor decoration"
701339,Table/kitchenware (exc drinking glasses) other,6652,"Glassware used for table,kitchen,indoor decoration"
701391,Glassware nes of lead crystal (other than that,6652,"Glassware used for table,kitchen,indoor decoration"
701399,Glassware nes (other than that of 70.10 or 70.1,6652,"Glassware used for table,kitchen,indoor decoration"
701400,Signalling glsware&optical elements gls (o/t 70,6642,Optical glass and elements of optical glass
701510,"Glasses for corrective spectacles, not opticall",66493,"Clock and watch glasses and similar glasses,curved"
701590,Clock or watch glasses etc curved/bent not opti,66493,"Clock and watch glasses and similar glasses,curved"
701610,Gls cubes&oth gls smallwares backed or not for,66582,"Glass beads,imitation pearls,imit.precious stones"
701690,"Paving blocks etc for building/const etc, leade",66491,"Cast,rolled,drawn/blown glass cut to shape or bent"
701710,"Laboratory,hygienic or pharmaceutical glsware e",66581,"Laboratory,hygienic and pharmaceutical glasware"
701720,Laboratory glassware etc of other glass linear,66581,"Laboratory,hygienic and pharmaceutical glasware"
701790,"Laboratory, hygienic or pharmaceutical glasswar",66581,"Laboratory,hygienic and pharmaceutical glasware"
701810,"Glass beads, imitation pearls, imitation precio",66582,"Glass beads,imitation pearls,imit.precious stones"
701820,Glass microspheres not exceeding 1 mm in diamet,66582,"Glass beads,imitation pearls,imit.precious stones"
701890,"Articles of glass etc exc jewellery, glass eyes",66582,"Glass beads,imitation pearls,imit.precious stones"
701910,"Slivers, rovings, yarn and chopped strands of g",65195,"Yarn,slivers and rovings of glass fibre"
701920,"Woven fabrics, including narrow fabrics of glas",6546,"Fabrics of glass fibre,pile fab.tulle,lace,knitted"
701931,Mats of glass fibres,66494,"Glass fibre and articles made therefrom,n.e.s."
701932,Thin sheets (voiles) of glass fibres,66494,"Glass fibre and articles made therefrom,n.e.s."
701939,"Webs, mattresses, boards and similar nonwoven p",66494,"Glass fibre and articles made therefrom,n.e.s."
701990,Glass fibres (including glass wool) and article,66494,"Glass fibre and articles made therefrom,n.e.s."
702000,Articles of glass nes,66589,"Other articles of glass,n.e.s."
710110,Pearls natural whether or not worked or graded,6671,"Pearls,unworked/worked,not mounted,set or strung"
710121,Pearls cultured unworked,6671,"Pearls,unworked/worked,not mounted,set or strung"
710122,Pearls cultured worked,6671,"Pearls,unworked/worked,not mounted,set or strung"
710210,Diamonds unsorted whether or not worked,66721,"Diamonds,rough,unsorted"
710221,"Diamonds industrial unworked or simply sawn, cl",2771,"Industrial diamonds,sorted,whether or not worked"
710229,Diamonds industrial nes excluding mounted or se,2771,"Industrial diamonds,sorted,whether or not worked"
710231,Diamonds non-industrial unworked or simply sawn,66722,"Diamonds,sorted,rough/simply sawn,cleaved/bruted"
710239,Diamonds non-industrial nes excluding mounted o,66729,"Diamonds,cut/otherwise worked,not mounted or set"
710310,Prec or semi-prec stones (o/t diamonds) unwkd o,6673,"Oth.precious & semi-precious stones,unwork.cut etc"
710391,"Rubies, sapphires and emeralds further worked t",6673,"Oth.precious & semi-precious stones,unwork.cut etc"
710399,Precious or semi-precious stones nes further wk,6673,"Oth.precious & semi-precious stones,unwork.cut etc"
710410,Piezo-electric quartz whether or not worked or,6674,Synthetic/reconstructed precious/semi-prec.stones
710420,Syn or reconstr prec/semi-prec stones unwkd (si,6674,Synthetic/reconstructed precious/semi-prec.stones
710490,Syn or reconstr prec/semi-prec stones further w,6674,Synthetic/reconstructed precious/semi-prec.stones
710510,Diamond dust or powder,27721,Dust & powder of natural or synth.precious stones
710590,Natural or synthetic precious or semi-precious,27721,Dust & powder of natural or synth.precious stones
710610,Silver powder,68114,"Silver,semi-manufactured,rods,sections,wire,etc."
710691,Silver in unwrought forms,68113,"Silver,unwrought, in primary forms"
710692,Silver in oth semi-manufactured forms (silver p,68114,"Silver,semi-manufactured,rods,sections,wire,etc."
710700,"Base metals clad with silver, not further worke",68112,"Rolled silver,unworked or semi-manufactured"
710811,Gold powder non-monetary,97101,"Gold,non-monetary unwrought,semi manufactured"
710812,Gold in unwrought forms non-monetary,97101,"Gold,non-monetary unwrought,semi manufactured"
710813,"Gold in oth semi-manufactured forms,non-monetar",97101,"Gold,non-monetary unwrought,semi manufactured"
710900,"Base metals or silver, clad with gold, not furt",97102,Rolled gold on base metalor silver
711011,Platinum unwrought or in powder form,68123,"Platinum and platinum alloys,unwrought"
711019,Platinum in other semi-manufactured forms,68125,Platin.& oth.metals of platin.grp.& alloys thereof
711021,Palladium unwrought or in powder form,68124,Oth.metals of the platinum group & alloys thereof
711029,Palladium in other semi-manufactured forms,68125,Platin.& oth.metals of platin.grp.& alloys thereof
711031,Rhodium unwrought or in powder form,68124,Oth.metals of the platinum group & alloys thereof
711039,Rhodium in other semi-manufactured forms,68125,Platin.& oth.metals of platin.grp.& alloys thereof
711041,"Iridium, osmium and ruthenium unwrought or in p",68124,Oth.metals of the platinum group & alloys thereof
711049,"Iridium, osmium and ruthenium in other semi-man",68125,Platin.& oth.metals of platin.grp.& alloys thereof
711100,"Base metals, silver or gold clad with platinum",68122,Rolled platinum or other platinum group metals
711210,"Waste&scrap of gold,incl mtl clad w gold,excl s",97103,"Goldsmiths ,sweepings,residues,lemels etc."
711220,"Waste&scrap of platinum,incl mtl clad w plat ex",28902,"Gold-silversmiths and jewellers sweepings,ex.gold"
711290,Waste&scrap of precious metal or of metal clad,28902,"Gold-silversmiths and jewellers sweepings,ex.gold"
711311,Art. of jewellery and pts thereof of silver w/n,89731,Art.of jewellery & parts of precious metal
711319,Art. of jewellery and pts thereof of/o prec mtl,89731,Art.of jewellery & parts of precious metal
711320,Art. of jewellery and pts thereof of base mtl c,89731,Art.of jewellery & parts of precious metal
711411,Art. of gold or silversmiths&parts of silver w/,89732,Art.of goldsmiths etc.wares and parts
711419,Art. of gold or silversmiths&parts of prec mtl,89732,Art.of goldsmiths etc.wares and parts
711420,Articles of gold or silversmiths & parts of bas,89732,Art.of goldsmiths etc.wares and parts
711510,"Catalysts in the form of wire cloth or grill, o",8974,Other articles of precious metal
711590,Articles of precious metal or of metal clad wit,8974,Other articles of precious metal
711610,Articles of natural or cultured pearls,89733,"Art.of-or incorporating,pearls,precious stones"
711620,"Art. of precious or semi-precious stones,natura",89733,"Art.of-or incorporating,pearls,precious stones"
711711,Imitation jewellery cuff-links &studs of base m,8972,Imitation jewellery
711719,Imitation jewellery nes of base mtl whether or,8972,Imitation jewellery
711790,Imitation jewellery nes,8972,Imitation jewellery
711810,Coin (other than gold coin) not being legal ten,9610,Coin(other than gold) not being legal tender
720110,"Pig iron,non-alloy,containing by wt.=<0.5% of p",6712,"Pig iron,cast iron and spiegeleisen,in pigs,blocks"
720120,"Pig iron,non-alloy,containing by wt. >0.5% of p",6712,"Pig iron,cast iron and spiegeleisen,in pigs,blocks"
720130,"Pig iron, alloy in primary forms",6712,"Pig iron,cast iron and spiegeleisen,in pigs,blocks"
720140,Spiegeleisen in primary forms,6712,"Pig iron,cast iron and spiegeleisen,in pigs,blocks"
720211,"Ferro-manganese, containing by weight more than",67161,Ferro-manganese
720219,"Ferro-manganese, nes",67161,Ferro-manganese
720221,"Ferro-silicon, containing by weight more than 5",67162,Ferro-silicon
720229,"Ferro-silicon, nes",67162,Ferro-silicon
720230,Ferro-silico-manganese,67169,Other ferro-alloys
720241,Ferro-chromium containing by weight more than 4,67169,Other ferro-alloys
720249,"Ferro-chromium, nes",67169,Other ferro-alloys
720250,Ferro-silico-chromium,67169,Other ferro-alloys
720260,Ferro-nickel,67169,Other ferro-alloys
720270,Ferro-molybdenum,67169,Other ferro-alloys
720280,Ferro-tungsten and ferro-silico-tungsten,67169,Other ferro-alloys
720291,Ferro-titanium and ferro-silico-titanium,67169,Other ferro-alloys
720292,Ferro-vanadium,67169,Other ferro-alloys
720293,Ferro-niobium,67169,Other ferro-alloys
720299,"Ferro-alloys, nes",67169,Other ferro-alloys
720310,Ferrous products obtained by direct reduction o,67133,"Sponge iron or steel,not in powder form"
720390,"Spongy ferrous products, or iron having a minim",67133,"Sponge iron or steel,not in powder form"
720410,"Waste and scrap, cast iron",28201,Waste of pig or cast iron
720421,"Waste and scrap, stainless steel",28202,Waste of alloy steel
720429,"Waste and scrap, of alloy steel, other than sta",28202,Waste of alloy steel
720430,"Waste and scrap, of tinned iron or steel",28209,Waste of other iron or steel
720441,"Ferrous waste and scrap,i or s,from the mechani",28209,Waste of other iron or steel
720449,"Ferrous waste and scrap, iron or steel, nes",28209,Waste of other iron or steel
720450,"Remelting scrap ingots, of iron or steel",67244,Ingots of other alloy steel
720510,Granules of pig iron or spiegeleisen,67131,"Shot and angular grit,of iron or steel"
720521,"Powders, alloy steel",67132,Iron or steel powders (includ.sponge iron powder)
720529,"Powders, iron or steel, other than alloy",67132,Iron or steel powders (includ.sponge iron powder)
720610,"Ingots, iron or non-alloy steel, of a purity of",67241,Ingots of iron or steel
720690,"Primary forms, iron or non-alloy steel, nes, of",67245,"Puddled bars & pilings;blocks,lumps & simil.forms"
720711,"Semi-fin prod,i/nas,rect/sq cross-sect cntg by",67251,Blooms etc.of other than high carbon/alloy steel
720712,"Semi-fin prod,iron or n-al steel,rect/ sq cross",67251,Blooms etc.of other than high carbon/alloy steel
720719,"Semi-fin prod, iron or non-alloy steel, cntg by",67251,Blooms etc.of other than high carbon/alloy steel
720720,"Semi-fin prod, iron or non-alloy steel, w/ carb",67251,Blooms etc.of other than high carbon/alloy steel
720811,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, >",67271,Iron/steel coils of oth.than high carbon/alloy st.
720812,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 4",67271,Iron/steel coils of oth.than high carbon/alloy st.
720813,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 3",67271,Iron/steel coils of oth.than high carbon/alloy st.
720814,"Flat rolled prod, i/nas, in coil, hr, =>600mm w",67271,Iron/steel coils of oth.than high carbon/alloy st.
720821,"Flat rolled prod, i/nas, in coil, hr, =>600mm w",67271,Iron/steel coils of oth.than high carbon/alloy st.
720822,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 4",67271,Iron/steel coils of oth.than high carbon/alloy st.
720823,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 3",67271,Iron/steel coils of oth.than high carbon/alloy st.
720824,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, l",67271,Iron/steel coils of oth.than high carbon/alloy st.
720831,"Flat rolled prod, i/nas,nic,hr,=>600mm width, =",67272,Iron/steel coils of high carbon steel
720832,"Flat rolled prod, i/nas, nic, hr =>600mm wide,",67441,"Sheets & plates,of oth.than high carbon/alloy stl."
