HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
610432,"Women's or girls' jackets, of cotton, knitted o",84423,Women/g jackets knit/cro
610433,"Women's or girls' jackets, of synthetic fibres,",84423,Women/g jackets knit/cro
610439,"Woman's or girls' jackets, of other textiles, k",84423,Women/g jackets knit/cro
610441,"Dresses of wool or fine animal hair, knitted or",84424,Women/g dresses knit/cro
610442,"Dresses of cotton, knitted or crocheted",84424,Women/g dresses knit/cro
610443,"Dresses of synthetic fibres, knitted or crochet",84424,Women/g dresses knit/cro
610444,"Dresses of artificial fibres, knitted or croche",84424,Women/g dresses knit/cro
610449,"Dresses of other textile material, nes, knitted",84424,Women/g dresses knit/cro
610451,"Skirts and divided skirts of wool or fine hair,",84425,Women/g skirts knit/croc
610452,"Skirts and divided skirts of cotton, knitted or",84425,Women/g skirts knit/croc
610453,"Skirts and divided skirts of synthetic fibres,",84425,Women/g skirts knit/croc
610459,"Skirts and divided skirts of other textiles, ne",84425,Women/g skirts knit/croc
610461,"Women's or girls' trousers, etc, of wool..., kn",84426,Women/g trouser knit/cro
610462,"Women's or girls' trousers, etc, of cotton, kni",84426,Women/g trouser knit/cro
610463,"Women's or girls' trousers, etc, of synthetic,",84426,Women/g trouser knit/cro
610469,"Women's or girls' trousers, etc, of other texti",84426,Women/g trouser knit/cro
610510,"Men's or boys' shirts of cotton, knitted or cro",84371,Men/b trouser cotton k/c
610520,"Men's or boys' shirts of man-made fibres, knitt",84379,M/b trouser fibre nes kc
610590,"Men's or boys' shirts of other textiles, nes, k",84379,M/b trouser fibre nes kc
610610,"Women's or girls' blouses, etc, of cotton, knit",8447,Women/g blouses knit/cro
610620,"Women's or girls' blouses, etc, of man-made fib",8447,Women/g blouses knit/cro
610690,"Women's or girls' blouses, etc, of other textil",8447,Women/g blouses knit/cro
610711,"Men's or boys' underpants and briefs of cotton,",84381,Men/b underwear knit/cro
610712,"Men's or boys' underpants, etc, of man-made fib",84381,Men/b underwear knit/cro
610719,"Men's or boys' underpants, etc, of other textil",84381,Men/b underwear knit/cro
610721,"Men's or boys' pyjamas of cotton, knitted or cr",84382,Men/b nightwear knit/cro
610722,"Men's or boys' pyjamas of man-made fibres, knit",84382,Men/b nightwear knit/cro
610729,"Men's or boys' pyjamas of other textiles, nes,",84382,Men/b nightwear knit/cro
610791,"Men's or boys' dressing gowns, etc, of cotton,",84389,Men/boy uwear nes kn/cr
610792,"Men's or boys' dressing gowns, of man-made fibr",84389,Men/boy uwear nes kn/cr
610799,"Men's or boys' dressing gowns, of other textile",84389,Men/boy uwear nes kn/cr
610811,"Women's or girls' slips, etc, of man-made fibre",84481,Women/g slips/etc kni/cr
610819,"Women's or girls' slips, etc, of other textiles",84481,Women/g slips/etc kni/cr
610821,"Women's or girls' briefs and panties of cotton,",84482,Women/g panties knit/cro
610822,"Women's or girls' briefs, etc, of man-made fibr",84482,Women/g panties knit/cro
610829,"Women's or girls' briefs, etc, of other textile",84482,Women/g panties knit/cro
610831,"Women's or girls' nighties..., etc, of cotton,",84483,Women/g nightwear knit/c
610832,"Women's or girls' pyjamas, etc, of man-made fib",84483,Women/g nightwear knit/c
610839,"Women's or girls' nighties, etc, of other texti",84483,Women/g nightwear knit/c
610891,"Women's or girls' dressing gowns..., of cotton,",84489,Wom/girl uwear kn/cr nes
610892,Women's or girls' dressing gowns of man-made fi,84489,Wom/girl uwear kn/cr nes
610899,Women's or girls' dressing gowns of other texti,84489,Wom/girl uwear kn/cr nes
610910,"T-shirts, singlets and other vests, of cotton,",8454,T-shirts/singlets knit/c
610990,"T-shirts, singlets, etc, of other textiles, nes",8454,T-shirts/singlets knit/c
611010,"Jerseys, pullovers, etc, of wool..., knitted or",8453,Jerseys/pullovers/etc
611020,"Jerseys, pullovers, etc, of cotton, knitted or",8453,Jerseys/pullovers/etc
611030,"Jerseys, pullovers, etc, of man-made fibres, kn",8453,Jerseys/pullovers/etc
611090,"Jerseys, pullovers, etc, of other textiles, kni",8453,Jerseys/pullovers/etc
611110,"Babies' garments, etc, of wool or fine animal h",84512,Baby clothes knit/croch
611120,"Babies' garments, etc, of cotton, knitted or cr",84512,Baby clothes knit/croch
611130,"Babies' garments, etc, of synthetic fibres, kni",84512,Baby clothes knit/croch
611190,"Babies' garments, etc, of other textiles, knitt",84512,Baby clothes knit/croch
611211,"Track-suits of cotton, knitted or crocheted",84591,Track suits knit/crochet
611212,"Track-suits of synthetic fibres, knitted or cro",84591,Track suits knit/crochet
611219,"Track-suits of other textiles, knitted or croch",84591,Track suits knit/crochet
611220,"Ski-suits, knitted or crocheted",84592,Ski suits knit/crochet
611231,"Men's or boys' swimwear of synthetic fibres, kn",84562,Men/b swimwear knit/croc
611239,"Men's or boys' swimwear of other textiles, knit",84562,Men/b swimwear knit/croc
611241,"Women's or girls' swimwear of synthetic fibres,",84564,Wom/g swimwear knit/croc
611249,"Women's or girls' swimwear of other textiles, k",84564,Wom/g swimwear knit/croc
611300,Garments made up of knitted or crocheted fabric,84524,Waterproof clothes kn/cr
611410,"Garments of wool or fine animal hair, knitted o",84599,Garments nes knit/croch
611420,"Garments of cotton, knitted or crocheted, nes",84599,Garments nes knit/croch
611430,"Garments of man-made fibres, knitted or crochet",84599,Garments nes knit/croch
611490,"Garments of other textiles, knitted or crochete",84599,Garments nes knit/croch
611511,"Panty hose, etc, of synthetic fibres, <67decite",84621,Panty hose/tights
611512,"Panty hose, etc, of synthetic fibres, >=67decit",84621,Panty hose/tights
611519,"Panty hose and tights of other textiles, nes, k",84621,Panty hose/tights
611520,"Women's hosiery of synthetic fibres, <67decitex",84622,Womens long hosiery
611591,"Hosiery and footwear, of wool..., knitted or cr",84629,Womens hosiery nes
611592,"Hosiery and footwear, of cotton, knitted or cro",84629,Womens hosiery nes
611593,"Hosiery and footwear, of synthetic fibres, knit",84629,Womens hosiery nes
611599,"Hosiery and footwear, of other textiles, knitte",84629,Womens hosiery nes
611610,"Gloves, impregnated... with plastics or rubber,",84691,Kn/cr gloves impreg/coat
611691,"Gloves, mittens and mitts, of wool..., knitted",84692,Gloves etc nes knit/croc
611692,"Gloves, mittens and mitts, of cotton, knitted o",84692,Gloves etc nes knit/croc
611693,"Gloves, mittens and mitts, of synthetic fibres,",84692,Gloves etc nes knit/croc
611699,"Gloves, mittens and mitts, of other textiles, k",84692,Gloves etc nes knit/croc
611710,"Shawls, scarves, mufflers, mantillas, veils, et",84693,Shawls/scarves/etc.
611720,"Ties, bow ties and cravats, knitted or crochete",84694,Ties/cravats/etc
611780,"Other clothing accessories, knitted or crochete",84699,Made-up/part cl accs nes
611790,"Parts of garments or clothing accessories, knit",84699,Made-up/part cl accs nes
620111,"Men's or boys' overcoats, etc, of wool or fine",84111,Wvn m/b coats wool/hair
620112,"Men's or boys' overcoats, etc, of cotton",84112,Wvn m/b coats oth fibres
620113,"Men's or boys' overcoats, etc, of man-made fibr",84112,Wvn m/b coats oth fibres
620119,"Men's or boys' overcoats, etc, of other textile",84112,Wvn m/b coats oth fibres
620191,"Men's or boys' anoraks, wind-cheaters, etc, of",84119,Men/boy overcoat nes wvn
620192,"Men's or boys' anoraks, wind-cheaters, etc, of",84119,Men/boy overcoat nes wvn
620193,"Men's or boys' anoraks, wind-cheaters, etc, of",84119,Men/boy overcoat nes wvn
620199,"Men's or boys' anoraks, wind-cheaters, etc, of",84119,Men/boy overcoat nes wvn
620211,"Woman's or girls' overcoats, etc, of wool or fi",84211,Wom/g overcoat/etc woven
620212,"Woman's or girls' overcoats, etc, of cotton",84211,Wom/g overcoat/etc woven
620213,"Woman's or girls' overcoats, etc, of man-made f",84211,Wom/g overcoat/etc woven
620219,"Woman's or girls' overcoats, etc, of other text",84211,Wom/g overcoat/etc woven
620291,"Woman's or girls' anoraks, wind-cheaters, etc,",84219,Wom/girl ocoat nes woven
620292,"Woman's or girls' anoraks, wind-cheaters, etc,",84219,Wom/girl ocoat nes woven
620293,"Woman's or girls' anoraks, wind-cheaters, etc,",84219,Wom/girl ocoat nes woven
620299,"Woman's or girls' anoraks, wind-cheaters, etc,",84219,Wom/girl ocoat nes woven
620311,Men's or boys' suits of wool or fine animal hai,84121,M/b suits wool/hair wovn
620312,Men's or boys' suits of synthetic fibres,84122,M/b suits fibre nes wovn
620319,"Men's or boys' suits of other textiles, nes",84122,M/b suits fibre nes wovn
620321,Men's or boys' ensembles of wool or fine animal,84123,Mens/boys ensembles wovn
620322,Men's or boys' ensembles of cotton,84123,Mens/boys ensembles wovn
620323,Men's or boys' ensembles of synthetic fibres,84123,Mens/boys ensembles wovn
620329,"Men's or boys' ensembles of other textiles, nes",84123,Mens/boys ensembles wovn
620331,Men's or boys' jackets and blazers of wool or f,8413,M/b jackets/blazer woven
620332,Men's or boys' jackets and blazers of cotton,8413,M/b jackets/blazer woven
620333,Men's or boys' jackets and blazers of synthetic,8413,M/b jackets/blazer woven
620339,Men's or boys' jackets and blazers of other tex,8413,M/b jackets/blazer woven
620341,"Men's or boys' trousers, breeches, etc, of wool",8414,Men/boy trouser/etc wovn
620342,"Men's or boys' trousers, breeches, etc, of cott",8414,Men/boy trouser/etc wovn
620343,"Men's or boys' trousers, breeches of synthetic",8414,Men/boy trouser/etc wovn
620349,"Men's or boys' trousers, breeches of other text",8414,Men/boy trouser/etc wovn
620411,Women's or girls' suits of wool or fine animal,84221,Wom/girl suits woven
620412,Women's or girls' suits of cotton,84221,Wom/girl suits woven
620413,Women's or girls' suits of synthetic fibres,84221,Wom/girl suits woven
620419,"Women's or girls' suits of other textiles, nes",84221,Wom/girl suits woven
620421,Women's or girls' ensembles of wool or fine ani,84222,Womens/g ensembles woven
620422,Women's or girls' ensembles of cotton,84222,Womens/g ensembles woven
620423,Women's or girls' ensembles of synthetic fibres,84222,Womens/g ensembles woven
620429,"Women's or girls' ensembles of other textiles,",84222,Womens/g ensembles woven
620431,Women's or girls' jackets and blazers of wool o,8423,Womens/girl jacket woven
620432,Women's or girls' jackets and blazers of cotton,8423,Womens/girl jacket woven
620433,Women's or girls' jackets and blazers of synthe,8423,Womens/girl jacket woven
620439,Women's or girls' jackets and blazers of other,8423,Womens/girl jacket woven
620441,Dresses of wool or fine animal hair,8424,Womens/girl dresses wven
620442,Dresses of cotton,8424,Womens/girl dresses wven
620443,Dresses of synthetic fibres,8424,Womens/girl dresses wven
620444,Dresses of artificial fibres,8424,Womens/girl dresses wven
620449,"Dresses of other textiles, nes",8424,Womens/girl dresses wven
620451,Skirts and divided skirts of wool or fine anima,8425,Womens/girl skirts woven
620452,Skirts and divided skirts of cotton,8425,Womens/girl skirts woven
620453,Skirts and divided skirts of synthetic fibres,8425,Womens/girl skirts woven
620459,"Skirts and divided skirts of other textiles, ne",8425,Womens/girl skirts woven
620461,"Women's or girls' trousers, breeches, etc, of w",8426,Women/g trousers woven
620462,"Women's or girls' trousers, breeches, etc, of c",8426,Women/g trousers woven
620463,"Women's or girls' trousers, breeches, etc, of s",8426,Women/g trousers woven
620469,"Women's or girls' trousers, breeches, etc, of o",8426,Women/g trousers woven
620510,Men's or boys' shirts of wool or fine animal ha,84159,M/b trouser fibre nes wv
620520,Men's or boys' shirts of cotton,84151,M/b trousers cotton wovn
620530,Men's or boys' shirts of man-made fibres,84159,M/b trouser fibre nes wv
620590,"Men's or boys' shirts of other textiles, nes",84159,M/b trouser fibre nes wv
620610,"Women's or girls' blouses, shirts, etc, of silk",8427,Womens/girls blouse wven
620620,"Women's or girls' blouses, shirts, etc, of wool",8427,Womens/girls blouse wven
620630,"Women's or girls' blouses, shirts, etc, of cott",8427,Womens/girls blouse wven
620640,"Women's or girls' blouses, shirts, etc, of man-",8427,Womens/girls blouse wven
620690,"Women's or girls' blouses, shirts, etc, of othe",8427,Womens/girls blouse wven
620711,Men's or boys' underpants and briefs of cotton,84161,Men/boy underwear woven
620719,Men's or boys' underpants and briefs of textile,84161,Men/boy underwear woven
620721,Men's or boys' nightshirts and pyjamas of cotto,84162,Men/boy pyjama/etc woven
620722,Men's or boys' nightshirts and pyjamas of man-m,84162,Men/boy pyjama/etc woven
620729,Men's or boys' nightshirts and pyjamas of texti,84162,Men/boy pyjama/etc woven
620791,"Men's or boys' singlets... dressing gowns, etc,",84169,Men/boy bathrobe nes wvn
620792,"Men's or boys' singlets... dressing gowns, etc,",84169,Men/boy bathrobe nes wvn
620799,"Men's or boys' singlets... dressing gowns, etc,",84169,Men/boy bathrobe nes wvn
620811,Slips and petticoats of man-made fibres,84281,Wom/g slip/petticoat wvn
620819,"Slips and petticoats of other textiles, nes",84281,Wom/g slip/petticoat wvn
620821,Women's or girls' nightdresses and pyjamas of c,84282,Wom/g nightwear woven
620822,Women's or girls' nightdresses and pyjamas of m,84282,Wom/g nightwear woven
620829,Women's or girls' nightdresses and pyjamas of t,84282,Wom/g nightwear woven
620891,"Women's or girls' dressing gowns, panties, etc,",84289,Wom/girl uwear nes woven
620892,"Women's or girls' dressing gowns, panties, etc,",84289,Wom/girl uwear nes woven
620899,"Women's or girls' dressing gowns, panties, etc,",84289,Wom/girl uwear nes woven
620910,Bables' garments and clothing accessories of wo,84511,Baby clothes woven
620920,Bables' garments and clothing accessories of co,84511,Baby clothes woven
620930,Bables' garments and clothing accessories of sy,84511,Baby clothes woven
620990,Bables' garments and clothing accessories of ot,84511,Baby clothes woven
621010,"Garments, made up of fabrics of 56.02 or 56.03",84521,Felt/nonwoven t clothes
621020,"Garments of 6201.11 to 19, made up of fabrics o",84522,Men/b waterproofs not kc
621030,"Garments of 6202.11 to 19, made up of fabrics o",84523,Wom/g waterproofs woven
621040,Men's or boys' garments made up of fabrics of 5,84522,Men/b waterproofs not kc
621050,Women's or girls' garments made up of fabrics o,84523,Wom/g waterproofs woven
621111,Men's or boys' swimwear,84561,Men/b swimwear not kn/cr
621112,Women's or girls' swimwear,84563,Wom/g swimwear not kn/cr
621120,Ski suits,84581,Ski suits not knit/croch
621131,Men's or boys' garments of wool or fine animal,84587,Men/b appar nes not kn/c
621132,"Men's or boys' garments of cotton, nes",84587,Men/b appar nes not kn/c
621133,"Men's or boys' garments of man-made fibres, nes",84587,Men/b appar nes not kn/c
621139,"Men's or boys' garments of other textiles, nes",84587,Men/b appar nes not kn/c
621141,Women's or girls' garments of wool or fine anim,84589,Wom/g appar nes not kn/c
621142,"Women's or girls' garments of cotton, nes",84589,Wom/g appar nes not kn/c
621143,"Women's or girls' garments of man-made fibres,",84589,Wom/g appar nes not kn/c
621149,"Women's or girls' garments of other textiles, n",84589,Wom/g appar nes not kn/c
621210,Brassieres,84551,Brassieres
621220,Girdles and panty-girdles,84552,Girdles/corsets/braces..
621230,Corselettes,84552,Girdles/corsets/braces..
621290,"Corsets, braces, garters, suspenders and simila",84552,Girdles/corsets/braces..
621310,Handkerchiefs of silk or silk waste,84611,Handkerchiefs
621320,Handkerchiefs of cotton,84611,Handkerchiefs
621390,"Handkerchiefs of other textiles, nes",84611,Handkerchiefs
621410,"Shawls, scarves, mufflers, mantillas, veils, et",84612,Shawl/scarf/etc not kn/c
621420,"Shawls, scarves, mufflers, mantillas, veils, et",84612,Shawl/scarf/etc not kn/c
621430,"Shawls, scarves, mufflers, mantillas, veils, et",84612,Shawl/scarf/etc not kn/c
621440,"Shawls, scarves, mufflers, mantillas, veils, et",84612,Shawl/scarf/etc not kn/c
621490,"Shawls, scarves, mufflers, mantillas, veils, et",84612,Shawl/scarf/etc not kn/c
621510,"Ties, bow ties and cravats of silk or silk wast",84613,"Ties,cravats not knit/cr"
621520,"Ties, bow ties and cravats of man-made fibres",84613,"Ties,cravats not knit/cr"
621590,"Ties, bow ties and cravats of other textiles, n",84613,"Ties,cravats not knit/cr"
621600,"Gloves, mittens and mitts",84614,Gloves etc not knit/croc
621710,"Clothing accessories, nes",84619,Clothing acc nes not k/c
621790,"Parts of garments or clothing accessories, nes",84619,Clothing acc nes not k/c
630110,Electric blankets,77585,Electric blankets
630120,Blankets (excl. electric blankets) and travelli,65831,Wool/hair blankets
630130,Blankets (excl. electric blankets) and travelli,65832,Cotton blankets
630140,"Blankets (excl. electric blankets), etc, of syn",65833,Synthetic fibre blankets
630190,"Other blankets and travelling rugs, nes",65839,Blankets of textiles nes
630210,"Bed linen, knitted or crocheted",65841,Knit/crochet bed linen
630221,Printed bed-linen of cotton (excl. knitted or c,65842,Bed linen of cotton nes
630222,Printed bed-linen of man-made fibres (excl. kni,65843,Bed linen of othr fibres
630229,Printed bed-linen of other textiles (excl. knit,65843,Bed linen of othr fibres
630231,"Bed linen of cotton (excl. printed, knitted or",65842,Bed linen of cotton nes
630232,"Bed linen of man-made fibres (excl. printed, kn",65843,Bed linen of othr fibres
630239,"Bad linen of other textiles (excl. printed, kni",65843,Bed linen of othr fibres
630240,"Table linen, knitted or crocheted",65844,Knit/crochet table linen
630251,Table linen of cotton (excl. knitted or crochet,65845,Table linen of coton nes
630252,Table linen of flax (excl. knitted or crocheted,65846,Table linen of oth fibre
630253,Table linen of man-made fibres (excl. knitted o,65846,Table linen of oth fibre
630259,"Table linen of other textiles, nes (excl. knitt",65846,Table linen of oth fibre
630260,"Toilet linen and kitchen linen, of terry fabric",65847,Toilet/kitchen artic cot
630291,"Toilet linen and kitchen linen of cotton, nes",65847,Toilet/kitchen artic cot
630292,"Toilet linen and kitchen linen of flax, nes",65848,Toilet/kitchen linen nes
630293,Toilet linen and kitchen linen of man-made fibr,65848,Toilet/kitchen linen nes
630299,Toilet linen and kitchen linen of other textile,65848,Toilet/kitchen linen nes
630311,Curtains and interior blinds; valances of cotto,65851,Curtains/drapes/blinds
630312,"Curtains, etc; valances of synthetic fibres, kn",65851,Curtains/drapes/blinds
630319,"Curtains, etc; valances of textile materials, k",65851,Curtains/drapes/blinds
630391,Curtains and interior blinds; curtain or bed va,65851,Curtains/drapes/blinds
630392,Curtains and interior blinds; curtain/bed valan,65851,Curtains/drapes/blinds
630399,Curtains and interior blinds; curtain/bed valan,65851,Curtains/drapes/blinds
630411,Knitted or crocheted bedspreads,65852,Bedspreads
630419,Bedspreads (excl. knitted or crocheted),65852,Bedspreads
630491,"Knitted or crocheted furnishing articles, nes",65859,Furnishing articles nes
630492,"Furnishing articles, nes, of cotton (excl. knit",65859,Furnishing articles nes
630493,Furnishing articles of synthetic fibres (excl.,65859,Furnishing articles nes
630499,Furnishing articles of other textiles (excl. kn,65859,Furnishing articles nes
630510,"Sacks and bags, used for packing goods, of jute",65811,Jute etc sacks/bags
630520,"Sacks and bags, used for packing goods, of cott",65812,Cotton sacks/bags
630531,"Sacks and bags, used for packing goods, of poly",65813,Man-made text sacks/bags
630539,"Sacks and bags, used for packing goods, of man-",65813,Man-made text sacks/bags
630590,"Sacks and bags, used for packing goods, of othe",65819,Textile sacks/bags nes
630611,"Tarpaulins, awnings and sunblinds, of cotton",65821,Tarpaulins/awnings/blind
630612,"Tarpaulins, awnings and sunblinds, of synthetic",65821,Tarpaulins/awnings/blind
630619,"Tarpaulins, awnings and sunblinds, of other tex",65821,Tarpaulins/awnings/blind
630621,Tents of cotton,65822,Tents
630622,Tents of synthetic fibres,65822,Tents
630629,"Tents of other textiles, nes",65822,Tents
630631,Sails of synthetic fibres,65823,Sails
630639,Sails of other textiles (excl. synthetic fibres,65823,Sails
630641,"Pneumatic mattresses, of cotton",65824,Pneumatic mattresses
630649,"Pneumatic mattresses, of other textiles (excl.",65824,Pneumatic mattresses
630691,"Camping goods, of cotton (excl. tents)",65829,Camping goods n.e.s.
630699,Camping goods of other textiles (excl. cotton a,65829,Camping goods n.e.s.
630710,"Floor-cloths, dish-cloths, dusters and similar",65892,"Dusters, dish cloths etc"
630720,Life-jackets and life-belts,65893,"Life jacket/belt, etc."
630790,"Made up articles (incl. dress patterns), nes",65893,"Life jacket/belt, etc."
630800,"Sets of woven fabric and yarn, for making up in",65899,Rug/tapestry etc kits
630900,Worn clothing and other worn articles,26901,Bulk text wste/old cloth
631010,"Used or new rags, worn out scrap twine, cordage",26902,Rags/waste cordage/etc
631090,"Used or new rags, worn out scrap twine, cordage",26902,Rags/waste cordage/etc
640110,Waterproof footwear incorporating a protective,85111,Footw all rub/plast weld
640191,Waterproof footwear covering the knee...,85131,Rub/plast footw nes weld
640192,Waterproof footwear covering the ankle but not,85131,Rub/plast footw nes weld
640199,Waterproof footwear (not covering the ankle),85131,Rub/plast footw nes weld
640211,Ski-boots and cross-country ski footwear of rub,85121,Ski-boots rubber/plastic
640219,"Sport footwear, nes, of rubber or plastics",85123,Sport footw rub/plas nes
640220,"Footwear with thongs plugged into soles, of rub",85132,Footwear rub/plastic nes
640230,"Footwear, with metal toe-cap, of rubber or plas",85113,Footw all rub/plast nes
640291,"Footwear, nes, covering the ankle of rubber or",85132,Footwear rub/plastic nes
640299,"Footwear, nes, not covering the ankle, of rubbe",85132,Footwear rub/plastic nes
640311,"Ski-boots, etc, with rubber, plastics, leather.",85122,Ski-boots leather uppers
640319,"Sports footwear, with rubber, plastics, leather",85124,Sport footw leath-up nes
640320,"Sandles, with leather soles and straps (over in",85141,Leather sandals
640330,"Footwear with a wood base, no inner soles or ca",85142,Footwear wood base/platf
640340,"Footwear, with a metal toe-cap, leather uppers",85115,Footwear rub/plast sole
640351,"Footwear with leather soles and uppers, coverin",85148,Footwear nes leathr sole
640359,"Footwear with leather soles and uppers, not cov",85148,Footwear nes leathr sole
640391,Footwear with rubber... soles and leather upper,85148,Footwear nes leathr sole
640399,"Footwear with rubber... soles, leather uppers,",85148,Footwear nes leathr sole
640411,"Sports footwear,with rubber or plastic soles an",85125,All rub/plast footw nes
640419,"Other footwear,with rubber or plastic soles and",85151,"Footw text up,ru/pl sole"
640420,Footwear with leather or composition leather so,85152,"Footw text up,leath sole"
640510,"Footwear, nes, with leather or composition leat",85149,Footwear nes leathr uppr
640520,"Footwear, nes, with textile uppers",85159,Footwear textile upr nes
640590,"Footwear, nes",8517,Footwear nes
640610,Uppers and parts thereof (excl. stiffeners),8519,Footwear parts/leggings
640620,Outer soles and heels of rubber or plastics,8519,Footwear parts/leggings
640691,"Wooden parts of footwear (excl. uppers, outer s",8519,Footwear parts/leggings
640699,"Non-wood parts of footwear (excl. uppers, outer",8519,Footwear parts/leggings
650100,"Hat-forms, hat bodies and hoods of felt; platea",65761,Felt hat bodies/forms ..
650200,"Hat-shapes, plaited or made by assembling strip",65762,Hat bodies nes
650300,"Felt hats and other felt headgear, made from th",84841,Headgear of felt
650400,"Hats and other headgear, plaited or assembled b",84842,Headgear plaited
650510,Hair-nets of any material,84843,Knit/croch/lace/etc hats
650590,"Hats and other headgear, knitted or crocheted,",84843,Knit/croch/lace/etc hats
650610,Safety headgear,84844,Safety headgear
650691,"Hats and other headgear, of rubber or plastics",84845,Rubber/plastic hats nes
650692,"Hats and other headgear, of furskin",84849,Headgear nes ex rub/plas
650699,"Hats and other headgear, nes",84849,Headgear nes ex rub/plas
650700,"Head-bands, linings, covers, hat foundations, e",84848,Parts for headgear
660110,Garden or similar umbrellas,89941,Umbrellas/sunshades/etc
660191,"Umbrellas and sun umbrellas, having a telescopi",89941,Umbrellas/sunshades/etc
660199,"Umbrellas and sun umbrellas, nes",89941,Umbrellas/sunshades/etc
660200,"Walking-sticks, seat-sticks, whips, riding-crop",89942,Canes/riding-crops/etc
660310,Handles and knobs of articles of 66.01 or 66.02,89949,Parts nes umbrella/canes
660320,"Umbrella frames, including frames mounted on sh",89949,Parts nes umbrella/canes
660390,"Parts, trimmings and accessories of articles of",89949,Parts nes umbrella/canes
670100,"Prepared skins of birds with feathers or down,",89992,Feather/etc goods nes
670210,"Artificial flowers, foliage and fruit and artic",89921,"Artif flower/fruit,plast"
670290,"Artificial flowers, foliage, etc and articles t",89929,Artif flower/fruit nes
670300,"Human hair, dressed, etc; animal hair and synth",89994,Wig making materials
670411,Complete wigs of synthetic textile materials,89995,"Wigs/false beards,etc"
670419,"False beards, eyebrows and eyelashes, etc, of s",89995,"Wigs/false beards,etc"
670420,"Wigs, false beards, eyebrows, etc and articles,",89995,"Wigs/false beards,etc"
670490,"Wigs, false beards, eyebrows, etc, nes",89995,"Wigs/false beards,etc"
680100,"Setts, curbstones and flagstones of natural sto",66131,"Flagstones etc,nat stone"
680210,Tiles etc rect or not >7 cm etc; arti coloured,66133,Nat stone tiles <7cm
680221,"Monumental/building stone,cut/sawn flat/even,ma",66134,"Marble etc., worked"
680222,"Monumental/building stone, cut/sawn flat or eve",66135,Building stone unworked
680223,"Monumental/building stone, cut/sawn flat or eve",66135,Building stone unworked
680229,"Monumental/building stone, cut/sawn flat or eve",66135,Building stone unworked
680291,"Worked monumental/building stone nes, marble, t",66136,Marble etc finished
680292,"Worked monumental/building stone nes, calcareou",66139,Building stone worked
680293,"Worked monumental/building stone nes, granite",66139,Building stone worked
680299,Worked monumental/building stone nes,66139,Building stone worked
680300,Worked slate and articles of slate or of agglom,66132,"Slate,worked,articles"
680410,"Millstones and grindstones for milling, grindin",66311,Millstones
680421,"Millstones,grindstones etc of agglomerated synt",66312,Grindstones
680422,"Millstones, grindstones etc of oth agglomerated",66312,Grindstones
680423,"Millstones, grindstones etc of natural stone",66312,Grindstones
680430,Hand sharpening or polishing stones,66313,Hand sharpening stones
680510,Natural or artificial abrasive powder or grain,66321,Abrasives cloth backing
680520,Natural or artificial abrasive powder or grain,66322,Abrasives paper backing
680530,Natural or artificial abrasive powder or grain,66329,Abrasives other backing
680610,"Slag wool, rock wool & similar mineral wools in",66351,Slag/rock/mireral wool
680620,"Exfoliated vermiculite,expanded clays,foamed sl",66352,Exf vermiculite/exp clay
680690,"Art. of heat/sound insulating,etc,nes,mineral m",66353,Minrl insulatng prod nes
680710,"Asphalt or similar material articles, in rolls",66181,Asphalt etc articles
680790,Asphalt or similar material articles nes,66181,Asphalt etc articles
680800,"Panels,boards etc of veg fbr,straw etc agglomer",66182,Mixed veg-mnrl bldg prod
680911,Plaster boards etc not ornamental faced or rein,66331,Plaster board/articles
680919,Plaster boards etc not ornamental faced or rein,66331,Plaster board/articles
680990,Articles of plaster or compositions based on pl,66331,Plaster board/articles
681011,"Building blocks and bricks of cement, concrete",66332,Concrete blocks/tiles
681019,"Tiles,flagstones and similar art. of cement/con",66332,Concrete blocks/tiles
681020,Pipes of cement or concrete,66334,Concrete articles nes
681091,Prefabri structural components of buildings etc,66333,Prefab concrete structre
681099,"Articles of cement, of concrete or of artificia",66334,Concrete articles nes
681110,"Corrugated sheets of asbestos-cement,of cellulo",66183,Asbestos/fibre cemnt art
681120,"Sheets nes,panels/tiles etc of asbestos-cement,",66183,Asbestos/fibre cemnt art
681130,"Tubes,pipes&tube or pipe fittings of asbestos-c",66183,Asbestos/fibre cemnt art
681190,"Articles nes, of asbestos-cement of cellulose f",66183,Asbestos/fibre cemnt art
681210,Asbestos fibres etc,66381,Asbestos mfs nonfriction
681220,Asbestos yarn and thread,66381,Asbestos mfs nonfriction
681230,"Asbestos cords and string, whether or not plait",66381,Asbestos mfs nonfriction
681240,Asbestos woven or knitted fabric,66381,Asbestos mfs nonfriction
681250,"Asbestos clothing, clothing accessories, footwe",66381,Asbestos mfs nonfriction
681260,"Asbestos paper, millboard and felt",66381,Asbestos mfs nonfriction
681270,"Compressed asbestos fibre jointing, in sheets o",66381,Asbestos mfs nonfriction
681290,Asbestos fabricated products nes,66381,Asbestos mfs nonfriction
681310,Asbestos brake linings and pads,66382,Asbestos manuf-friction
681390,Asbestos friction material and articles nes,66382,Asbestos manuf-friction
681410,"Mica plates,sheets and strips,agglomerated/reco",66335,"Mica,worked/articles of"
681490,Worked mica and articles of mica nes,66335,"Mica,worked/articles of"
681510,Non-electrical articles of graphite or other ca,66336,Non-electr graphite arts
681520,Articles of peat,66337,Articles of peat
